Employee Name,Client,Project,Service,Start Date,End Date,Start Time,End Time,Number of hours,Amount
Matt Meickle,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/17/26,6/17/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,SF Design Build,SF Design Build-Website Design,Website Design,6/17/26,6/17/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Alameda Health System,Alameda Health System-Infographics,Infographics,6/17/26,6/17/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Zelma Rose,Zelma Rose-Templates,Templates,6/17/26,6/17/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/18/26,6/18/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,UC Merced,UC Merced-Visual Brand Identity,Visual Brand Identity,6/18/26,6/18/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Business Development/Executive Coaching,Business Development/Executive Coaching,6/18/26,6/18/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/18/26,6/18/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/18/26,6/18/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,SF Design Build,SF Design Build-Website Design,Website Design,6/18/26,6/18/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/18/26,6/18/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Zelma Rose,Zelma Rose-Templates,Templates,6/18/26,6/18/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/18/26,6/18/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/18/26,6/18/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Zelma Rose,Zelma Rose-Book Design,Book Design,6/18/26,6/18/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/18/26,6/18/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/18/26,6/18/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,SF Design Build,SF Design Build-Website Design,Website Design,6/18/26,6/18/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Zelma Rose,Zelma Rose-Book Design,Book Design,6/18/26,6/18/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Alameda Health System,Alameda Health System-Infographics,Infographics,6/18/26,6/18/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/19/26,6/19/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,SF Design Build,SF Design Build-Website Design,Website Design,6/19/26,6/19/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/19/26,6/19/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/19/26,6/19/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/19/26,6/19/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Circus Bella,Circus Bella-Website Design,Website Design,6/19/26,6/19/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Alameda Health System,Alameda Health System-Infographics,Infographics,6/19/26,6/19/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Zelma Rose,Zelma Rose-Templates,Templates,6/19/26,6/19/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/19/26,6/19/26,9:00:00 AM,1:00:00 PM,4,400
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,6/19/26,6/19/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/19/26,6/19/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/19/26,6/19/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,UC Berkeley,UC Berkeley-Design System Application,Design System Application,6/19/26,6/19/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/19/26,6/19/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Apple Education,Apple Education-Website Design,Website Design,6/19/26,6/19/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Circus Bella,Circus Bella-Marketing Assets,Marketing Assets,6/22/26,6/22/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,UC Merced,UC Merced-Visual Brand Identity,Visual Brand Identity,6/22/26,6/22/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Business Development/Executive Coaching,Business Development/Executive Coaching,6/22/26,6/22/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/22/26,6/22/26,1:00:00 PM,3:00:00 PM,2,400
Ariana Wolf,SF Design Build,SF Design Build-Website Design,Website Design,6/22/26,6/22/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,SF Design Build,SF Design Build-Website Design,Website Design,6/22/26,6/22/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Alameda Health System,Alameda Health System-Infographics,Infographics,6/22/26,6/22/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Zelma Rose,Zelma Rose-Templates,Templates,6/22/26,6/22/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Alameda Health System,Alameda Health System-Infographics,Infographics,6/22/26,6/22/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Zelma Rose,Zelma Rose-Templates,Templates,6/22/26,6/22/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Zelma Rose,Zelma Rose-Book Design,Book Design,6/22/26,6/22/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/22/26,6/22/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Circus Bella,Circus Bella-Website Design,Website Design,6/22/26,6/22/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,SF Design Build,SF Design Build-Website Design,Website Design,6/22/26,6/22/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Circus Bella,Circus Bella-Marketing Assets,Marketing Assets,6/22/26,6/22/26,9:00:00 AM,12:00:00 PM,3,450
Priscilla Vega,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/22/26,6/22/26,12:00:00 PM,4:00:00 PM,4,600
Priscilla Vega,Zelma Rose,Zelma Rose-Templates,Templates,6/22/26,6/22/26,4:00:00 PM,5:00:00 PM,1,150
Alexis Joseph,SF Design Build,SF Design Build-Website Design,Website Design,6/23/26,6/23/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,SF Design Build,SF Design Build-Website Design,Website Design,6/23/26,6/23/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/23/26,6/23/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/23/26,6/23/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,SF Design Build,SF Design Build-Website Design,Website Design,6/23/26,6/23/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,SF Design Build,SF Design Build-Website Design,Website Design,6/23/26,6/23/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Circus Bella,Circus Bella-Marketing Assets,Marketing Assets,6/23/26,6/23/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Circus Bella,Circus Bella-Website Design,Website Design,6/23/26,6/23/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/23/26,6/23/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/23/26,6/23/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,6/23/26,6/23/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/23/26,6/23/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,UC Merced,UC Merced-Visual Brand Identity,Visual Brand Identity,6/23/26,6/23/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,SF Design Build,SF Design Build-Website Design,Website Design,6/23/26,6/23/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Alameda Health System,Alameda Health System-Infographics,Infographics,6/23/26,6/23/26,9:00:00 AM,1:00:00 PM,4,600
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,6/24/26,6/24/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,SF Design Build,SF Design Build-Website Design,Website Design,6/24/26,6/24/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Circus Bella,Circus Bella-Marketing Assets,Marketing Assets,6/24/26,6/24/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/24/26,6/24/26,1:00:00 PM,4:00:00 PM,3,600
Ariana Wolf,Lightstep,Lightstep-Business Development/Executive Coaching,Business Development/Executive Coaching,6/24/26,6/24/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,SF Design Build,SF Design Build-Website Design,Website Design,6/24/26,6/24/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Alameda Health System,Alameda Health System-Infographics,Infographics,6/24/26,6/24/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/24/26,6/24/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Alameda Health System,Alameda Health System-Infographics,Infographics,6/24/26,6/24/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Circus Bella,Circus Bella-Website Design,Website Design,6/24/26,6/24/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/24/26,6/24/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,UC Merced,UC Merced-Visual Brand Identity,Visual Brand Identity,6/24/26,6/24/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,SF Design Build,SF Design Build-Website Design,Website Design,6/24/26,6/24/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,SF Design Build,SF Design Build-Website Design,Website Design,6/24/26,6/24/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/24/26,6/24/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Zelma Rose,Zelma Rose-Templates,Templates,6/24/26,6/24/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Alameda Health System,Alameda Health System-Infographics,Infographics,6/25/26,6/25/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/25/26,6/25/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Visual Brand Identity,Visual Brand Identity,6/25/26,6/25/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,SF Design Build,SF Design Build-Website Design,Website Design,6/25/26,6/25/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,SF Design Build,SF Design Build-Website Design,Website Design,6/25/26,6/25/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Alameda Health System,Alameda Health System-Infographics,Infographics,6/25/26,6/25/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Zelma Rose,Zelma Rose-Templates,Templates,6/25/26,6/25/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Circus Bella,Circus Bella-Marketing Assets,Marketing Assets,6/25/26,6/25/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Alameda Health System,Alameda Health System-Website Design,Website Design,6/25/26,6/25/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/25/26,6/25/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/25/26,6/25/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Apple Education,Apple Education-Website Design,Website Design,6/25/26,6/25/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,SF Design Build,SF Design Build-Website Design,Website Design,6/25/26,6/25/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/25/26,6/25/26,9:00:00 AM,1:00:00 PM,4,600
Alexis Joseph,Alameda Health System,Alameda Health System-Infographics,Infographics,6/26/26,6/26/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Circus Bella,Circus Bella-Marketing Assets,Marketing Assets,6/26/26,6/26/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Berkeley,UC Berkeley-Presentations,Presentations,6/26/26,6/26/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Apple Education,Apple Education-Sales Collateral,Sales Collateral,6/26/26,6/26/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Apple Education,Apple Education-Website Design,Website Design,6/26/26,6/26/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,SF Design Build,SF Design Build-Website Design,Website Design,6/26/26,6/26/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/26/26,6/26/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Alameda Health System,Alameda Health System-Website Design,Website Design,6/26/26,6/26/26,1:00:00 PM,3:00:00 PM,2,300
Brittany Luby,Circus Bella,Circus Bella-Website Design,Website Design,6/26/26,6/26/26,3:00:00 PM,5:00:00 PM,2,300
Eliza Auseillo,Circus Bella,Circus Bella-Marketing Assets,Marketing Assets,6/26/26,6/26/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Zelma Rose,Zelma Rose-Templates,Templates,6/26/26,6/26/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Bash Please,Bash Please-Sales Collateral,Sales Collateral,6/26/26,6/26/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,UC Merced,UC Merced-Visual Brand Identity,Visual Brand Identity,6/26/26,6/26/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,SF Design Build,SF Design Build-Website Design,Website Design,6/26/26,6/26/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,SF Design Build,SF Design Build-Website Design,Website Design,6/26/26,6/26/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Alameda Health System,Alameda Health System-Infographics,Infographics,6/26/26,6/26/26,9:00:00 AM,1:00:00 PM,4,600
Alexis Joseph,Alameda Health System,Alameda Health System-Infographics,Infographics,6/29/26,6/29/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Business Development/Executive Coaching,Business Development/Executive Coaching,6/29/26,6/29/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,UC Berkeley,UC Berkeley-Presentations,Presentations,6/29/26,6/29/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,6/29/26,6/29/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Zelma Rose,Zelma Rose-Book Design,Book Design,6/29/26,6/29/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Apple Education,Apple Education-Website Design,Website Design,6/29/26,6/29/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Business Development/Executive Coaching,Business Development/Executive Coaching,6/30/26,6/30/26,9:00:00 AM,1:00:00 PM,4,800
Ariana Wolf,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Alameda Health System,Alameda Health System-Infographics,Infographics,6/30/26,6/30/26,1:00:00 PM,4:00:00 PM,3,450
Brittany Luby,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,6/30/26,6/30/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,6/30/26,6/30/26,1:00:00 PM,3:00:00 PM,2,350
Katrina McHugh,UC Berkeley,UC Berkeley-Presentations,Presentations,6/30/26,6/30/26,3:00:00 PM,5:00:00 PM,2,350
Matt Meickle,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Apple Education,Apple Education-Website Design,Website Design,6/30/26,6/30/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/1/26,7/1/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Business Development/Executive Coaching,Business Development/Executive Coaching,7/1/26,7/1/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/1/26,7/1/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/1/26,7/1/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/1/26,7/1/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,SF Design Build,SF Design Build-Templates,Templates,7/1/26,7/1/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,UC Merced,UC Merced-Website Design,Website Design,7/1/26,7/1/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/1/26,7/1/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Alameda Health System,Alameda Health System-Website Design,Website Design,7/1/26,7/1/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/1/26,7/1/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Kentik,Kentik-Sales Collateral,Sales Collateral,7/1/26,7/1/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/1/26,7/1/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/1/26,7/1/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/1/26,7/1/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,SF Design Build,SF Design Build-Templates,Templates,7/1/26,7/1/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/2/26,7/2/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/2/26,7/2/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/2/26,7/2/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/2/26,7/2/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/2/26,7/2/26,9:00:00 AM,1:00:00 PM,4,1000
Brittany Luby,SF Design Build,SF Design Build-Templates,Templates,7/2/26,7/2/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Alameda Health System,Alameda Health System-Website Design,Website Design,7/2/26,7/2/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/2/26,7/2/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,SF Design Build,SF Design Build-Templates,Templates,7/2/26,7/2/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,7/2/26,7/2/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Kentik,Kentik-Sales Collateral,Sales Collateral,7/2/26,7/2/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/2/26,7/2/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,UC Merced,UC Merced-Website Design,Website Design,7/2/26,7/2/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/2/26,7/2/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,SF Design Build,SF Design Build-Templates,Templates,7/2/26,7/2/26,1:00:00 PM,3:00:00 PM,2,300
Priscilla Vega,Circus Bella,Circus Bella-Website Design,Website Design,7/2/26,7/2/26,3:00:00 PM,5:00:00 PM,2,300
Alexis Joseph,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/3/26,7/3/26,9:00:00 AM,10:00:00 AM,1,200
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/3/26,7/3/26,10:00:00 AM,2:00:00 PM,4,800
Alexis Joseph,Circus Bella,Circus Bella-Website Design,Website Design,7/3/26,7/3/26,2:00:00 PM,5:00:00 PM,3,600
Ali Lawrence,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/3/26,7/3/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/3/26,7/3/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/3/26,7/3/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/3/26,7/3/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Bash Please,Bash Please-Marketing Assets,Marketing Assets,7/3/26,7/3/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,SF Design Build,SF Design Build-Templates,Templates,7/3/26,7/3/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,SF Design Build,SF Design Build-Templates,Templates,7/3/26,7/3/26,9:00:00 AM,1:00:00 PM,4,400
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,7/3/26,7/3/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/3/26,7/3/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/3/26,7/3/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/3/26,7/3/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Zelma Rose,Zelma Rose-Book Design,Book Design,7/3/26,7/3/26,9:00:00 AM,11:00:00 AM,2,300
Priscilla Vega,SF Design Build,SF Design Build-Templates,Templates,7/3/26,7/3/26,11:00:00 AM,3:00:00 PM,4,600
Priscilla Vega,UC Merced,UC Merced-Website Design,Website Design,7/3/26,7/3/26,3:00:00 PM,5:00:00 PM,2,300
Alexis Joseph,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/6/26,7/6/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/6/26,7/6/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/6/26,7/6/26,9:00:00 AM,12:00:00 PM,3,600
Ali Lawrence,Kentik,Kentik-Sales Collateral,Sales Collateral,7/6/26,7/6/26,12:00:00 PM,4:00:00 PM,4,800
Ali Lawrence,Kentik,Kentik-Sales Collateral,Sales Collateral,7/6/26,7/6/26,4:00:00 PM,5:00:00 PM,1,200
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/6/26,7/6/26,9:00:00 AM,1:00:00 PM,4,1000
